EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks40.thisRepN,Blocks40.thisTrialN,Blocks40.thisN,Blocks40.thisIndex,EATrialsBlocks40.thisRepN,EATrialsBlocks40.thisTrialN,EATrialsBlocks40.thisN,EATrialsBlocks40.thisIndex,EncTrialsBlocks40.thisRepN,EncTrialsBlocks40.thisTrialN,EncTrialsBlocks40.thisN,EncTrialsBlocks40.thisIndex,IATrialsBlocks40.thisRepN,IATrialsBlocks40.thisTrialN,IATrialsBlocks40.thisN,IATrialsBlocks40.thisIndex,RetTrialsBlocks40.thisRepN,RetTrialsBlocks40.thisTrialN,RetTrialsBlocks40.thisN,RetTrialsBlocks40.thisIndex,Blocks10.thisRepN,Blocks10.thisTrialN,Blocks10.thisN,Blocks10.thisIndex,EATrialsBlocks10.thisRepN,EATrialsBlocks10.thisTrialN,EATrialsBlocks10.thisN,EATrialsBlocks10.thisIndex,EncTrialsBlocks10.thisRepN,EncTrialsBlocks10.thisTrialN,EncTrialsBlocks10.thisN,EncTrialsBlocks10.thisIndex,IATrialsBlocks10.thisRepN,IATrialsBlocks10.thisTrialN,IATrialsBlocks10.thisN,IATrialsBlocks10.thisIndex,RetTrialsBlocks10.thisRepN,RetTrialsBlocks10.thisTrialN,RetTrialsBlocks10.thisN,RetTrialsBlocks10.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,FixCross.stopped,EATrialText1.started,EATrialStim.started,EATrialText2.started,EATrialResp.started,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.stopped,RetTrialQuestion.stopped,RetTrialBerry.stopped,RetTrialTruck.stopped,RetTrialHouse.stopped,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EATrialText2.stopped,EATrialResp.stopped,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,IATaskInstructionsText1.started,IATaskInstructionsText2.started,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetTaskInstructionsText1.stopped,RetTaskInstructionsText2.stopped,Block1EndText.started,EncTaskInstructionsText1.stopped,EncTaskInstructionsText2.stopped,Block1EndText.stopped,EATaskInstructionsText1.stopped,EATaskInstructionsText2.stopped,IATrialRespText.stopped,IATrialResp.stopped,Block2BreakText.started,Block2BreakKey.started,Block2BreakKey.keys,Block2BreakKey.rt,Block2EndText.started,Block2EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.176.jpeg,19,subadd,,,,,,,,,,,,,2098.689542012,2099.223888906,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2099.223888906,2100.675232378,2100.675232378,4,1,0.4554167369998936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.279.jpeg,0,subsub,,,,,,,,,,,,,2101.158644076,2101.6918207060003,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2101.6918207060003,2103.1437932430003,2103.1437932430003,3,1,0.6361715610002534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,InternTask.056.jpeg,0,addadd,,,,,,,,,,,,,2103.811912142,2104.362450056,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2104.362450056,2105.7975673620003,2105.7975673620003,3,1,0.6376102080000123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.013.jpeg,7,addadd,,,,,,,,,,,,,2106.46449634,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2107.014940954,2108.450271431,2108.450271431,2,1,0.6020848580002962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.169.jpeg,2,subadd,,,,,,,,,,,,,2109.084316197,2109.63489921,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2109.63489921,2111.0699330810003,2111.0699330810003,2,1,0.430384395000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.125.jpeg,1,addsub,,,,,,,,,,,,,2111.519060084,2112.053441069,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2112.053441069,2113.5059493870003,2113.5059493870003,4,1,0.28259536800004526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,InternTask.016.jpeg,2,addadd,,,,,,,,,,,,,2113.806125771,2114.35708892,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2114.35708892,2115.791955294,2115.791955294,2,1,0.5951802070000554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.182.jpeg,9,subadd,,,,,,,,,,,,,2116.408810142,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2116.959629414,2118.394672789,2118.394672789,4,1,0.3516380570001161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,38,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.197.jpeg,1,subadd,,,,,,,,,,,,,2118.778307827,2119.3111980950002,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2119.3111980950002,2120.763872687,2120.763872687,4,1,0.37477141800007985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,39,0,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InternTask.042.jpeg,4,addadd,,,,,,,,,,,,,2121.163599155,2121.697100805,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,2121.697100805,2123.150112049,2123.150112049,4,1,0.492506944999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_235.jpg,,building,,,,,,,,,,,,,2138.666935281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.235.jpeg,,,,,,,,,,,,,,2139.234201859,2140.65238542,2140.65238542,2140.65238542,2140.65238542,2140.65238542,,,,,,4,0,0.6623951919997921,,,,,,,,,,,,,2123.666842343,2123.666842343,2138.666935281,2138.666935281,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1_125.jpg,,fruit,,,,,,,,,,,,,2141.335364434,2141.9194207560004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.125.jpeg,,,,,,,,,,,,,,2141.9194207560004,2143.3220416060003,2143.3220416060003,2143.3220416060003,2143.3220416060003,2143.3220416060003,,,,,,1,0,1.3050941980001767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_56.jpg,,vehicle,,,,,,,,,,,,,2144.656839626,2145.191188578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.056.jpeg,,,,,,,,,,,,,,2145.191188578,2146.642274738,2146.642274738,2146.642274738,2146.642274738,2146.642274738,,,,,,3,1,0.8560335079998254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_264.jpg,,building,,,,,,,,,,,,,2147.526689965,2148.077384142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.264.jpeg,,,,,,,,,,,,,,2148.077384142,2149.512112796,2149.512112796,2149.512112796,2149.512112796,2149.512112796,,,,,,2,0,1.1951692460003756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_191.jpg,,building,,,,,,,,,,,,,2150.730054467,2151.264429243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.191.jpeg,,,,,,,,,,,,,,2151.264429243,2152.715901862,2152.715901862,2152.715901862,2152.715901862,2152.715901862,,,,,,4,1,0.4223847630002524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_142.jpg,,vehicle,,,,,,,,,,,,,2153.1660442770003,2153.682264004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.142.jpeg,,,,,,,,,,,,,,2153.682264004,2155.151719878,2155.151719878,2155.151719878,2155.151719878,2155.151719878,,,,,,4,0,0.8523948940002697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_157.jpg,,vehicle,,,,,,,,,,,,,2156.036115122,2156.603155627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.157.jpeg,,,,,,,,,,,,,,2156.603155627,2158.021641418,2158.021641418,2158.021641418,2158.021641418,2158.021641418,,,,,,3,1,0.6210063270002024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_42.jpg,,vehicle,,,,,,,,,,,,,2158.671788346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.042.jpeg,,,,,,,,,,,,,,2159.2064216890003,2160.658038945,2160.658038945,2160.658038945,2160.658038945,2160.658038945,,,,,,3,1,0.7931219210001359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1_112.jpg,,fruit,,,,,,,,,,,,,2161.474211666,2162.0096186650003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.112.jpeg,,,,,,,,,,,,,,2162.0096186650003,2163.461062402,2163.461062402,2163.461062402,2163.461062402,2163.461062402,,,,,,4,0,0.49412516000001006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_239.jpg,,building,,,,,,,,,,,,,2163.978152702,2164.512296205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.239.jpeg,,,,,,,,,,,,,,2164.512296205,2165.963727701,2165.963727701,2165.963727701,2165.963727701,2165.963727701,2167.4653105410002,2167.4653105410002,2167.4653105410002,2167.4653105410002,2167.4653105410002,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_67.jpg,,building,,,,,,,,,,,,,2167.481618305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.067.jpeg,,,,,,,,,,,,,,2168.016226958,2169.4673640630003,2169.4673640630003,2169.4673640630003,2169.4673640630003,2169.4673640630003,,,,,,2,0,0.6631913009998129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_267.jpg,,vehicle,,,,,,,,,,,,,2170.1508280040002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.267.jpeg,,,,,,,,,,,,,,2170.667622674,2172.1369624970002,2172.1369624970002,2172.1369624970002,2172.1369624970002,2172.1369624970002,,,,,,4,1,1.1374253259998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1_38.jpg,,vehicle,,,,,,,,,,,,,2173.3050413640003,2173.82119452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.038.jpeg,,,,,,,,,,,,,,2173.82119452,2175.290063287,2175.290063287,2175.290063287,2175.290063287,2175.290063287,,,,,,2,0,1.1928249549998213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_272.jpg,,vehicle,,,,,,,,,,,,,2176.507995298,2177.076107577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.272.jpeg,,,,,,,,,,,,,,2177.076107577,2178.494366962,2178.494366962,2178.494366962,2178.494366962,2178.494366962,,,,,,4,1,0.5725073050004426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_275.jpg,,vehicle,,,,,,,,,,,,,2179.0947230730003,2179.610918115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.275.jpeg,,,,,,,,,,,,,,2179.610918115,2181.0804301900002,2181.0804301900002,2181.0804301900002,2181.0804301900002,2181.0804301900002,,,,,,3,0,1.4355196830003365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1_90.jpg,,building,,,,,,,,,,,,,2182.5319807190003,2183.0815861660003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Encod_Stim.090.jpeg,,,,,,,,,,,,,,2183.0815861660003,2184.5175647650003,2184.5175647650003,2184.5175647650003,2184.5175647650003,2184.5175647650003,,,,,,3,0,0.5572600300003501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P5,001,2025-02-20_17h03.48.667,RetGoals_V1,2022.2.4,60.00312880314456,
